timestamp,joystick_throttle,joystick_direction,distance_L,distance_C,distance_R
1744229843.8314600,-1.0,0.35,157.95,829.88,317.71
1744229844.2726600,-1.0,0.02,119.07,1240.2,269.54
1744229844.8156000,-1.0,-0.01,137.96,1150.57,251.67
1744229845.2558500,-1.0,-0.03,151.49,1080.32,245.58
1744229845.7958600,-1.0,0.0,184.45,977.45,219.08
1744229846.3355800,-1.0,0.0,243.74,898.29,193.53
1744229846.7808500,-1.0,-0.02,1325.61,824.48,171.94
1744229847.3228900,-1.0,-0.05,869.58,734.69,140.41
1744229847.760820,-1.0,0.0,315.38,656.59,110.2
1744229848.298950,-1.0,0.0,359.74,571.67,79.24
1744229848.8454200,-1.0,0.0,431.13,481.59,1583.79
1744229849.298730,-1.0,0.36,431.13,389.51,861.12
1744229849.8483200,-1.0,0.56,459.51,1028.84,1562.48
1744229850.3087700,-1.0,0.01,1682.57,1534.43,1609.26
1744229850.750440,-1.0,0.01,211.89,1313.59,213.52
1744229851.2915200,-1.0,0.01,230.86,1183.65,198.56
1744229851.8330400,-1.0,-0.16,282.01,1204.75,186.25
1744229852.2783100,-1.0,-0.05,1008.93,1118.14,180.28
1744229852.8186500,-1.0,0.0,282.71,1017.15,186.86
1744229853.2584600,-1.0,0.0,290.43,930.34,201.79
1744229853.7985100,-1.0,0.09,281.85,828.69,223.29
1744229854.3393700,-1.0,0.02,281.11,716.0,225.99
1744229854.777680,-1.0,0.1,286.26,621.75,243.53
1744229855.3188700,-1.0,0.44,287.2,509.35,264.47
1744229855.7612000,-1.0,0.02,361.82,441.03,951.32
1744229856.3155000,-1.0,0.15,523.01,1660.17,1540.61
1744229856.7678300,-1.0,0.37,534.58,1559.13,1481.24
1744229857.31897,-1.0,0.01,245.7,1425.87,1602.39
1744229857.760910,-1.0,0.05,206.49,1311.18,235.89
1744229858.302530,-1.0,0.06,180.07,1211.62,245.05
1744229858.7439000,-1.0,0.01,182.65,1139.08,242.72
1744229859.2847200,-1.0,0.01,258.91,1043.97,237.48
1744229859.8253800,-1.0,0.01,202.52,968.82,230.16
1744229860.2648300,-1.0,0.02,219.49,897.92,219.9
1744229860.8053900,-1.0,0.02,254.94,810.66,198.76
1744229861.2439000,-1.0,-0.04,277.63,739.68,177.83
1744229861.7824100,-1.0,0.0,319.42,649.15,150.14
1744229862.3199600,-1.0,0.0,357.2,533.03,115.92
1744229862.7582300,-1.0,0.0,375.2,452.11,350.25
1744229863.297380,-1.0,0.0,399.97,358.31,389.22
1744229863.8408700,-1.0,0.29,422.05,258.87,1335.51
1744229864.285220,-1.0,0.68,465.89,199.95,1543.22
1744229864.8389300,-1.0,0.01,465.89,1468.64,397.52
1744229865.2812200,-1.0,0.71,72.17,1408.17,337.62
1744229865.8372100,-1.0,-0.02,1262.16,1369.2,1390.18
1744229866.2905300,-1.0,-0.52,1253.57,1491.91,967.8
1744229866.8388500,-1.0,0.0,1475.27,1145.91,177.54
1744229867.2791000,-1.0,0.0,243.53,1072.19,155.38
1744229867.8204700,-1.0,0.0,272.2,969.51,160.04
1744229868.2598100,-1.0,0.29,229.18,890.19,170.63
1744229868.7989600,-1.0,0.02,229.63,792.96,157.05
1744229869.2399500,-1.0,0.02,236.62,719.11,143.89
1744229869.778160,-1.0,-0.02,267.33,622.78,124.83
1744229870.3154300,-1.0,0.0,279.15,537.61,107.62
1744229870.7568200,-1.0,0.04,298.08,452.56,917.63
1744229871.2976400,-1.0,0.51,313.0,344.32,882.83
1744229871.8431800,-1.0,0.47,467.4,1187.61,640.97
1744229872.2858800,-1.0,0.02,384.72,1329.38,155.17
1744229872.826300,-1.0,-0.01,219.04,718.54,165.56
1744229873.2665000,-1.0,-0.15,245.82,685.13,146.5
1744229873.8039100,-1.0,-0.07,282.42,554.33,120.17
1744229874.2407000,-1.0,-0.09,294.97,500.97,105.74
1744229874.7823200,-1.0,0.0,337.66,898.98,86.85
1744229875.3214600,-1.0,0.01,331.85,800.73,81.86
1744229875.7596900,-1.0,0.06,321.88,725.9,80.59
1744229876.2975500,-1.0,0.22,326.95,635.49,88.12
1744229876.8362000,-1.0,0.01,362.48,526.52,69.39
1744229877.2950500,-1.0,0.31,362.48,453.42,1601.78
1744229877.8470300,-1.0,0.39,548.93,1369.86,1549.07
1744229878.2990700,-1.0,0.41,548.36,1263.83,1712.34
1744229878.842030,-1.0,0.01,248.52,1432.91,195.08
1744229879.2841500,-1.0,0.0,238.18,1343.69,186.98
1744229879.8259100,-1.0,-0.24,261.73,1247.93,179.26
1744229880.2671400,-1.0,0.01,288.76,1162.1,184.69
1744229880.8079200,-1.0,0.01,262.18,1058.82,203.99
1744229881.2498800,-1.0,0.19,266.96,972.83,218.55
1744229881.7898700,-1.0,0.02,261.73,875.27,232.94
1744229882.3300500,-1.0,0.29,265.04,760.29,243.21
1744229882.7685900,-1.0,0.02,277.96,677.69,223.62
1744229883.3076600,-1.0,0.01,332.38,573.87,209.72
1744229883.750290,-1.0,0.05,361.25,487.93,874.24
1744229884.2957000,-1.0,0.2,440.66,414.16,1476.74
1744229884.8494500,-1.0,0.33,561.28,1772.53,1434.05
1744229885.3022200,-1.0,0.39,607.85,1442.27,1579.7
1744229885.7444200,-1.0,0.02,209.72,1312.16,261.57
1744229886.285960,-1.0,0.02,187.76,1218.32,235.52
1744229886.8277400,-1.0,0.02,193.36,1126.04,221.82
1744229887.2678700,-1.0,-0.21,222.48,1051.37,210.41
1744229887.8078900,-1.0,0.0,230.45,976.75,209.31
1744229888.2480900,-1.0,0.0,229.39,910.55,206.32
1744229888.7871600,-1.0,0.0,237.32,826.44,204.28
1744229889.3258700,-1.0,0.0,250.81,719.72,203.83
1744229889.7637900,-1.0,0.0,251.14,640.28,198.8
1744229890.3014100,-1.0,0.0,255.88,527.47,219.98
1744229890.7398500,-1.0,0.46,260.71,447.73,479.34
1744229891.2857400,-1.0,0.47,371.27,390.69,1662.54
1744229891.836560,-1.0,0.01,543.0,1634.77,1030.03
1744229892.2823200,-1.0,0.01,263.41,1282.97,835.28
1744229892.824740,-1.0,0.01,215.69,1411.89,210.74
1744229893.2664800,-1.0,0.01,200.56,1340.21,217.86
1744229893.8078000,-1.0,0.01,196.27,1225.31,203.18
1744229894.2466100,-1.0,0.01,196.31,852.24,199.46
1744229894.7866300,-1.0,0.01,193.28,1023.12,201.79
1744229895.3263100,-1.0,0.06,186.74,954.51,214.01
1744229895.7654800,-1.0,0.21,180.4,876.21,218.92
1744229896.3041900,-1.0,0.02,171.04,772.18,221.0
1744229896.7426100,-1.0,0.29,170.18,688.49,217.32
1744229897.2803000,-1.0,0.01,181.79,592.03,202.48
1744229897.817120,-1.0,0.01,207.47,498.52,177.29
1744229898.258,-1.0,0.05,238.95,420.46,956.06
1744229898.7997900,-1.0,0.44,262.63,326.86,964.89
1744229899.3450600,-1.0,0.55,414.98,1205.2,699.03
1744229899.7862400,-1.0,0.01,192.14,1281.62,182.16
1744229900.325000,-1.0,0.0,185.47,804.81,219.82
1744229900.7631800,-1.0,-0.22,226.11,703.0,172.18
1744229901.300820,-1.0,-0.17,236.54,603.11,153.5
1744229901.7407400,-1.0,0.0,245.41,1035.06,149.41
1744229902.2803100,-1.0,0.02,249.5,940.56,150.06
1744229902.8194700,-1.0,0.07,273.42,847.58,155.09
1744229903.2579600,-1.0,0.28,257.39,778.15,161.76
1744229903.7961600,-1.0,0.01,267.78,694.46,151.29
1744229904.3350600,-1.0,0.01,275.88,591.46,141.8
1744229904.772010,-1.0,0.01,310.26,514.46,114.33
1744229905.3175600,-1.0,0.01,322.33,427.33,1631.09
1744229905.7589300,-1.0,0.06,365.87,342.08,922.04
1744229906.2998600,-1.0,0.74,373.11,290.23,898.74
1744229906.7557600,-1.0,0.01,1610.49,1580.76,929.2
1744229907.2986800,-1.0,0.01,179.01,1469.3,229.39
1744229907.7387500,-1.0,-0.01,211.4,883.12,211.68
1744229908.2812600,-1.0,0.01,248.93,1277.65,186.08
1744229908.8309600,-1.0,0.01,1631.54,1185.45,163.6
1744229909.2716500,-1.0,0.01,318.56,1108.62,145.6
1744229909.8119900,-1.0,-0.04,354.87,1003.45,125.57
1744229910.251800,-1.0,0.0,374.38,919.47,111.71
1744229910.7913400,-1.0,0.0,408.11,828.45,94.74
1744229911.3301800,-1.0,0.0,435.14,718.13,65.91
1744229911.7683700,-1.0,0.0,457.83,634.06,52.79
1744229912.3067100,-1.0,0.0,484.7,529.59,105.17
1744229912.7504200,-1.0,0.06,509.8,436.9,1055.3
1744229913.295220,-1.0,0.65,531.06,350.66,1334.53
1744229913.8477900,-1.0,0.01,698.42,1344.51,1508.26
1744229914.2896500,-1.0,0.01,242.67,1253.81,223.25
1744229914.8306800,-1.0,0.01,215.32,1150.65,214.58
1744229915.271010,-1.0,0.01,210.62,1076.03,219.37
1744229915.811140,-1.0,0.01,228.73,990.82,202.69
1744229916.2511300,-1.0,-0.01,245.86,947.6,193.2
1744229916.7912100,-1.0,-0.15,284.67,870.77,177.01
1744229917.3305600,-1.0,0.01,299.51,772.68,155.83
1744229917.7688000,-1.0,0.01,314.97,695.6,137.22
1744229918.3067500,-1.0,0.01,339.54,594.6,118.58
1744229918.7453100,-1.0,0.01,361.87,504.12,351.73
1744229919.2838300,-1.0,0.43,373.15,408.56,381.33
1744229919.8306800,-1.0,0.51,538.59,1555.82,333.69
1744229920.287070,-1.0,0.01,538.59,1514.32,360.97
1744229920.8296500,-1.0,0.01,220.76,1387.56,201.75
1744229921.2694100,-1.0,0.01,212.29,937.25,193.4
1744229921.811190,-1.0,-0.02,221.49,1199.55,169.24
1744229922.2518600,-1.0,-0.18,236.99,1121.37,151.29
1744229922.7925500,-1.0,0.0,251.59,1018.21,135.96
1744229923.3319800,-1.0,0.0,181.75,925.93,136.12
1744229923.7714600,-1.0,0.0,252.69,843.99,136.9
1744229924.3100700,-1.0,0.25,252.49,731.62,135.67
1744229924.7484400,-1.0,0.01,257.11,649.07,125.69
1744229925.286810,-1.0,0.01,265.65,562.26,113.22
1744229925.823900,-1.0,0.02,278.7,470.38,125.28
1744229926.2649400,-1.0,0.02,291.05,389.96,912.47
1744229926.8063100,-1.0,0.52,307.32,288.18,931.77
1744229927.2556800,-1.0,0.47,429.82,1664.83,751.45
1744229927.804380,-1.0,0.01,154.93,1340.46,1412.3
1744229928.2457300,-1.0,0.01,137.14,1244.2,250.03
1744229928.7864400,-1.0,-0.03,151.12,1143.33,240.22
1744229929.3259800,-1.0,-0.1,170.06,951.81,224.64
1744229929.7661300,-1.0,0.0,193.85,995.36,211.19
1744229930.3067700,-1.0,0.0,228.49,890.39,193.12
1744229930.7458900,-1.0,0.0,228.2,810.95,179.42
1744229931.2842700,-1.0,0.0,240.26,726.63,171.77
1744229931.8226900,-1.0,0.0,253.55,637.91,158.2
1744229932.2601900,-1.0,0.0,262.71,559.11,154.6
1744229932.8059900,-1.0,0.0,292.11,445.73,1681.1
1744229933.2510200,-1.0,0.25,284.67,365.5,1670.67
1744229933.7916200,-1.0,0.56,291.29,270.36,940.81
1744229934.3422600,-1.0,0.7,378.96,1681.63,958.51
1744229934.7905800,-1.0,0.01,164.5,1555.94,1003.82
1744229935.3374200,-1.0,-0.31,911.12,1484.47,202.97
1744229935.7903100,-1.0,0.0,911.12,1379.02,159.59
1744229936.3319200,-1.0,0.0,289.49,1277.41,143.4
1744229936.7808600,-1.0,0.0,1656.73,1193.5,139.64
1744229937.3214700,-1.0,0.0,319.34,1090.79,136.32
1744229937.761340,-1.0,0.0,328.7,968.08,139.76
1744229938.3011700,-1.0,0.0,348.94,902.42,140.25
1744229938.7403200,-1.0,0.0,345.26,821.99,146.63
1744229939.2791700,-1.0,0.01,353.89,715.96,150.18
1744229939.8175400,-1.0,0.29,366.61,611.9,153.37
1744229940.255590,-1.0,0.01,393.76,526.44,146.87
1744229940.8013,-1.0,0.38,344.41,444.05,1439.08
1744229941.2537400,-1.0,0.4,610.35,1772.69,1171.75
1744229941.8101900,-1.0,0.01,1629.13,1356.32,1211.94
1744229942.2510400,-1.0,0.01,280.82,932.22,201.3
1744229942.792610,-1.0,0.07,246.89,1169.95,199.66
1744229943.333140,-1.0,0.16,233.64,1082.57,198.23
1744229943.7794500,-1.0,0.02,234.13,1243.55,193.12
1744229944.319880,-1.0,-0.03,250.36,930.83,182.77
1744229944.7589900,-1.0,-0.01,263.04,854.7,177.38
1744229945.301290,-1.0,0.0,282.54,769.57,162.53
1744229945.7394000,-1.0,0.0,297.79,690.37,148.47
1744229946.2773200,-1.0,0.0,319.42,593.99,138.82
1744229946.8159900,-1.0,0.0,352.54,478.93,350.21
1744229947.2545300,-1.0,0.07,361.95,402.14,409.21
1744229947.7950400,-1.0,0.63,387.34,307.4,797.17
1744229948.3379400,-1.0,0.02,543.7,999.77,346.12
1744229948.7888500,-1.0,0.34,1614.62,1434.09,285.77
1744229949.330810,-1.0,0.02,164.54,1348.92,238.26
1744229949.7720800,-1.0,-0.07,178.03,1265.67,221.04
1744229950.3130600,-1.0,-0.07,220.68,1170.4,177.54
1744229950.754350,-1.0,-0.03,242.39,1095.41,147.73
1744229951.295020,-1.0,-0.03,266.47,997.77,126.55
1744229951.8343000,-1.0,0.0,289.41,911.17,94.13
1744229952.273830,-1.0,-0.06,310.02,824.44,79.0
1744229952.8119700,-1.0,-0.13,324.17,721.52,58.88
1744229953.2494300,-1.0,0.01,326.78,641.46,51.03
1744229953.7867400,-1.0,0.06,331.85,541.9,53.03
1744229954.328860,-1.0,0.22,331.94,446.51,859.11
1744229954.7694400,-1.0,0.39,334.51,363.3,859.03
1744229955.313790,-1.0,0.6,401.41,318.16,1433.15
1744229955.7711600,-1.0,0.63,401.41,1146.28,1251.24
1744229956.30996,-1.0,-0.31,211.19,723.36,191.16
1744229956.7480300,-1.0,-0.26,287.86,656.22,157.5
1744229957.2883300,-1.0,0.01,241.65,1080.04,157.91
1744229957.8284500,-1.0,0.18,243.41,1001.45,165.64
1744229958.2677400,-1.0,0.03,244.72,926.42,165.84
1744229958.8068,-1.0,0.02,255.43,825.95,167.89
1744229959.245100,-1.0,0.02,244.02,760.2,162.9
1744229959.783420,-1.0,0.02,249.18,654.67,166.62
1744229960.321030,-1.0,0.01,248.93,554.74,178.81
1744229960.7672300,-1.0,0.01,252.69,473.21,1707.8
1744229961.3125000,-1.0,0.62,194.02,372.01,1683.11
1744229961.773570,-1.0,0.02,194.02,1383.96,1669.28
1744229962.3351400,-1.0,0.02,194.02,1288.08,1788.19
1744229962.7945700,-1.0,0.36,1772.24,1540.08,1450.61
1744229963.3370700,-1.0,0.01,165.68,1414.67,262.79
1744229963.7790700,-1.0,0.01,162.37,1314.9,274.08
1744229964.3203600,-1.0,0.01,163.31,1219.26,266.92
1744229964.7612900,-1.0,0.01,214.63,1140.67,269.25
1744229965.301740,-1.0,0.01,205.83,1038.53,260.99
1744229965.7418100,-1.0,0.01,262.67,960.27,251.1
1744229966.2814400,-1.0,0.01,263.12,853.88,234.33
1744229966.8209000,-1.0,0.01,308.96,749.74,261.48
1744229967.2593800,-1.0,0.01,351.48,668.53,181.71
1744229967.8097400,-1.0,0.01,351.48,597.06,154.23
1744229968.255370,-1.0,0.01,471.57,503.79,1452.25
1744229968.800610,-1.0,0.01,618.69,403.94,1251.61
1744229969.244340,-1.0,0.59,558.34,357.04,1071.7
1744229969.8048800,-1.0,0.01,558.34,1356.28,1355.5
1744229970.2463000,-1.0,0.01,226.11,1252.75,212.83
1744229970.7874700,-1.0,0.01,214.09,1158.5,205.22
1744229971.3278700,-1.0,0.01,228.9,1069.16,193.32
1744229971.7677600,-1.0,-0.04,246.31,989.18,183.51
1744229972.307840,-1.0,0.01,256.58,938.52,171.98
1744229972.7469700,-1.0,0.01,271.62,856.62,165.72
1744229973.2858400,-1.0,0.01,306.5,761.92,143.27
1744229973.824220,-1.0,0.01,321.75,669.76,124.79
1744229974.2626000,-1.0,0.01,351.44,577.43,107.46
1744229974.8013400,-1.0,0.01,375.44,480.81,329.32
1744229975.239660,-1.0,0.11,391.96,400.59,354.34
1744229975.7790700,-1.0,0.69,476.76,321.22,347.15
1744229976.322460,-1.0,0.01,264.06,1496.65,196.27
1744229976.7645900,-1.0,0.01,220.51,1386.05,177.78
1744229977.3063800,-1.0,-0.15,245.7,1302.55,157.05
1744229977.747520,-1.0,-0.25,277.96,1226.17,139.59
1744229978.2883200,-1.0,0.0,287.69,1134.83,104.59
1744229978.8284400,-1.0,0.0,293.38,1037.31,97.19
1744229979.270580,-1.0,0.0,291.95,952.87,98.3
1744229979.8099800,-1.0,0.05,295.42,851.1,94.74
1744229980.2518600,-1.0,0.06,286.83,763.31,100.83
1744229980.7899000,-1.0,0.05,287.61,669.39,102.02
1744229981.3272600,-1.0,0.06,286.83,566.88,100.79
1744229981.764060,-1.0,0.1,281.93,482.32,112.49
1744229982.3051100,-1.0,0.18,286.83,387.54,914.97
1744229982.7455700,-1.0,0.44,294.15,302.41,924.95
1744229983.2977000,-1.0,0.51,370.74,1693.49,1246.13
1744229983.8504900,-1.0,0.0,1778.42,1364.38,245.66
1744229984.2925400,-1.0,0.0,112.69,1283.74,282.09
1744229984.8334000,-1.0,0.0,121.36,1181.36,267.21
1744229985.2728000,-1.0,-0.02,137.67,948.78,254.86
1744229985.8127100,-1.0,-0.04,158.53,1017.31,235.15
1744229986.2523900,-1.0,-0.04,250.44,945.63,220.84
1744229986.7947400,-1.0,-0.09,773.57,842.84,192.95
1744229987.3333600,-1.0,0.0,235.56,760.08,179.67
1744229987.7729000,-1.0,0.0,257.8,688.69,149.45
1744229988.3122100,-1.0,-0.01,378.06,641.63,124.34
1744229988.7491900,-1.0,0.0,319.71,503.3,125.94
1744229989.2920600,-1.0,0.5,320.81,394.58,1182.67
1744229989.8380900,-1.0,0.4,473.7,1084.74,872.28
1744229990.2969900,-1.0,0.02,1299.16,1615.19,1761.45
1744229990.8403900,-1.0,0.02,211.11,1478.21,276.65
1744229991.2826300,-1.0,0.05,183.59,1386.66,248.24
1744229991.8247200,-1.0,0.02,179.3,1275.93,252.53
1744229992.2762800,-1.0,0.02,179.3,1191.74,246.31
1744229992.8171100,-1.0,0.02,215.44,1100.32,240.71
1744229993.257170,-1.0,0.02,232.21,1007.21,230.45
1744229993.7973800,-1.0,-0.08,286.96,905.73,218.39
1744229994.3382000,-1.0,-0.12,303.03,801.34,197.04
1744229994.776810,-1.0,0.0,325.92,711.63,184.24
1744229995.3158400,-1.0,0.36,339.58,606.67,175.86
1744229995.7556900,-1.0,0.01,688.69,533.15,156.44
1744229996.3124300,-1.0,0.11,629.85,2230.73,1431.84
1744229996.7630700,-1.0,0.33,621.51,1225.27,1431.88
1744229997.3148900,-1.0,0.01,694.41,1218.24,1515.83
1744229997.7709700,-1.0,0.01,694.41,1272.87,1045.2
1744229998.3124900,-1.0,0.02,222.27,1171.42,237.77
1744229998.7532500,-1.0,0.06,205.02,1093.53,231.02
1744229999.293500,-1.0,0.01,199.5,992.82,230.86
1744229999.835290,-1.0,0.01,203.87,914.72,225.46
1744230000.2753900,-1.0,0.01,224.77,842.72,214.5
1744230000.814200,-1.0,-0.11,255.55,752.52,197.17
1744230001.2523300,-1.0,0.0,284.3,677.0,179.34
1744230001.790190,-1.0,0.0,316.97,574.57,151.04
1744230002.3288400,-1.0,0.05,348.17,477.91,368.57
1744230002.7670300,-1.0,0.26,357.98,398.95,374.3
1744230003.3060000,-1.0,0.36,506.73,328.42,392.7
1744230003.7536000,-1.0,0.38,519.74,1788.15,360.11
1744230004.3087900,-1.0,0.51,519.74,1450.86,252.2
1744230004.7506300,-1.0,-0.04,168.38,1353.46,233.56
1744230005.2973500,-1.0,-0.35,769.24,1277.2,198.6
1744230005.8382500,-1.0,0.0,238.55,1165.29,163.31
1744230006.2784700,-1.0,0.25,230.08,1084.21,169.32
1744230006.818220,-1.0,0.01,229.88,986.93,156.52
1744230007.258260,-1.0,0.01,235.23,903.81,153.5
1744230007.7969500,-1.0,0.01,250.08,804.94,135.18
1744230008.3351000,-1.0,0.01,265.61,716.98,114.49
1744230008.772690,-1.0,0.01,301.8,643.06,95.6
1744230009.309920,-1.0,0.01,313.13,542.43,73.11
1744230009.7544700,-1.0,0.01,319.75,462.37,1450.45
1744230010.2955300,-1.0,0.06,340.24,352.67,872.93
1744230010.840080,-1.0,0.51,359.37,250.24,1400.65
1744230011.2898700,-1.0,0.65,450.27,1154.21,1432.7
1744230011.8323200,-1.0,0.01,135.14,1274.05,255.8
1744230012.2705900,-1.0,-0.14,162.82,737.47,227.67
1744230012.8087700,-1.0,-0.13,205.75,659.37,208.45
1744230013.2499200,-1.0,0.01,169.44,858.46,187.6
1744230013.7895600,-1.0,0.01,232.37,940.65,165.68
1744230014.328810,-1.0,0.01,295.42,847.13,152.39
1744230014.7684200,-1.0,0.01,252.28,767.61,138.33
1744230015.3064000,-1.0,0.01,279.97,674.91,127.49
1744230015.7438400,-1.0,0.01,289.62,597.06,128.47
1744230016.2813600,-1.0,0.36,288.76,498.31,150.63
1744230016.8273600,-1.0,0.42,328.83,413.79,1627.21
1744230017.2800200,-1.0,0.41,536.87,1332.16,1756.46
1744230017.8235600,-1.0,0.01,269.74,1537.87,161.59
1744230018.2671200,-1.0,0.0,262.59,1427.75,162.86
1744230018.8094700,-1.0,-0.07,265.45,1325.53,157.75
1744230019.2508400,-1.0,-0.08,277.96,1243.22,162.53
1744230019.7926700,-1.0,0.0,285.77,1137.4,167.77
1744230020.3340000,-1.0,0.0,295.05,1030.48,177.95
1744230020.7750400,-1.0,0.0,306.46,947.31,181.59
1744230021.3151100,-1.0,0.04,302.78,842.76,193.81
1744230021.7542500,-1.0,0.06,309.04,752.72,193.44
1744230022.2932000,-1.0,0.07,316.11,644.82,194.96
1744230022.831410,-1.0,0.09,335.57,540.39,190.5
1744230023.2771200,-1.0,0.43,442.87,451.25,1492.97
1744230023.8318900,-1.0,0.37,569.42,1851.2,1506.75
1744230024.2839500,-1.0,0.02,626.09,1182.18,1594.87
1744230024.8264300,-1.0,0.02,271.54,1340.87,223.42
1744230025.2678800,-1.0,0.01,251.87,1249.03,197.0
1744230025.8089500,-1.0,0.01,228.28,1152.33,200.89
1744230026.249210,-1.0,0.02,222.27,1072.43,208.86
1744230026.7885200,-1.0,0.01,224.89,814.05,213.68
1744230027.3283000,-1.0,0.01,228.32,903.81,213.15
1744230027.7675700,-1.0,0.02,230.86,828.16,208.45
1744230028.3063000,-1.0,0.02,244.11,731.79,203.05
1744230028.7453000,-1.0,0.02,278.17,650.87,193.32
1744230029.2829800,-1.0,0.02,275.88,551.06,184.16
1744230029.8216400,-1.0,0.01,305.6,448.26,431.46
1744230030.2597200,-1.0,0.04,305.56,369.23,459.84
1744230030.8044500,-1.0,0.6,323.8,271.67,1623.69
1744230031.2491000,-1.0,0.53,424.1,1394.02,427.0
1744230031.7994700,-1.0,0.01,167.89,1519.51,1349.9
1744230032.3416900,-1.0,-0.06,178.6,1394.92,226.28
1744230032.783470,-1.0,-0.16,213.07,1344.59,201.7
1744230033.324730,-1.0,-0.1,230.57,1221.8,170.75
1744230033.7652800,-1.0,0.0,241.69,1143.5,152.96
1744230034.3056400,-1.0,0.11,244.96,1041.15,149.28
1744230034.7462100,-1.0,0.01,246.72,952.95,141.03
1744230035.2852800,-1.0,0.01,248.52,860.59,144.54
1744230035.8236600,-1.0,0.14,240.39,748.96,144.46
1744230036.262620,-1.0,0.02,248.07,668.12,138.57
1744230036.800290,-1.0,0.02,253.43,566.15,137.96
1744230037.3373900,-1.0,0.02,247.25,473.61,166.74
1744230037.7782000,-1.0,0.43,248.4,386.4,953.98
1744230038.318730,-1.0,0.5,276.74,306.95,935.37
1744230038.7637200,-1.0,0.44,405.09,1219.51,691.59
1744230039.3057300,-1.0,0.01,176.56,1354.24,168.38
1744230039.74399,-1.0,0.01,193.24,758.73,202.77
1744230040.2847000,-1.0,-0.3,244.72,675.97,159.75
1744230040.8239700,-1.0,0.0,399.28,599.31,148.43
1744230041.2644000,-1.0,0.0,264.22,1019.6,140.17
1744230041.80574,-1.0,0.0,582.46,927.77,143.23
1744230042.2446300,-1.0,0.05,266.88,852.65,156.44
1744230042.7834600,-1.0,0.01,266.72,752.76,179.26
1744230043.3216300,-1.0,0.39,250.28,657.41,193.57
1744230043.764020,-1.0,0.02,237.89,577.35,988.32
1744230044.3009600,-1.0,0.02,248.52,475.05,180.28
1744230044.846480,-1.0,0.06,290.23,404.72,1670.1
1744230045.293680,-1.0,0.55,678.14,359.62,1650.11
1744230045.8486200,-1.0,0.01,476.44,1650.56,1819.26
1744230046.3023500,-1.0,0.29,432.56,1563.34,1799.92
1744230046.842940,-1.0,0.02,159.75,1077.5,265.94
1744230047.2846400,-1.0,0.01,145.69,1329.29,260.91
1744230047.8264000,-1.0,0.01,186.37,1232.72,252.94
1744230048.2771800,-1.0,-0.06,186.37,1146.36,237.73
1744230048.817920,-1.0,0.0,265.7,1054.19,220.47
1744230049.2580400,-1.0,-0.09,295.46,969.64,194.96
1744230049.797750,-1.0,-0.02,321.59,859.52,179.05
1744230050.3375700,-1.0,0.0,347.51,752.52,162.57
1744230050.7766300,-1.0,0.0,361.95,676.18,144.17
1744230051.3150100,-1.0,0.0,389.79,565.82,136.77
1744230051.7633700,-1.0,0.08,412.0,470.63,1131.27
1744230052.3083600,-1.0,0.59,431.83,371.8,1452.41
1744230052.7609700,-1.0,0.6,580.38,1773.67,1206.83
1744230053.3060400,-1.0,0.01,266.15,1327.17,691.43
1744230053.7471900,-1.0,0.01,305.81,1234.72,119.64
1744230054.304130,-1.0,-0.4,305.81,1171.18,81.0
1744230054.8447200,-1.0,0.0,348.78,1074.11,82.64
1744230055.284570,-1.0,0.06,338.76,994.33,94.9
1744230055.8243000,-1.0,0.04,334.72,928.67,110.48
1744230056.2634900,-1.0,0.02,326.99,856.91,123.08
1744230056.8023600,-1.0,0.18,315.13,754.03,144.38
1744230057.3407200,-1.0,0.01,315.17,646.7,146.87
1744230057.7782600,-1.0,0.05,309.98,563.16,149.94
1744230058.3168100,-1.0,0.18,323.18,457.01,397.89
1744230058.7548500,-1.0,0.33,345.63,379.53,392.78
1744230059.293810,-1.0,0.42,362.32,358.51,392.0
1744230059.847860,-1.0,0.44,362.32,1534.92,358.8
1744230060.2901200,-1.0,0.01,168.01,1420.89,236.5
1744230060.8320500,-1.0,-0.01,180.52,1326.76,225.13
1744230061.2739900,-1.0,-0.15,206.82,1247.48,197.33
1744230061.8146700,-1.0,0.0,237.56,1138.26,157.99
1744230062.2546700,-1.0,0.0,264.1,1060.12,137.14
1744230062.794460,-1.0,-0.01,279.31,972.79,113.88
1744230063.3336400,-1.0,-0.03,291.82,868.85,96.05
1744230063.7720600,-1.0,0.0,297.18,777.66,85.62
1744230064.3104000,-1.0,0.0,305.32,668.04,76.01
1744230064.747660,-1.0,0.04,308.34,587.08,74.74
1744230065.2866000,-1.0,0.37,312.8,488.13,72.62
1744230065.827870,-1.0,0.01,357.61,386.81,845.38
1744230066.2723300,-1.0,0.5,435.06,385.13,1398.44
1744230066.8324500,-1.0,0.01,435.06,1167.7,1339.31
1744230067.2909600,-1.0,0.01,435.06,1247.93,1359.31
1744230067.831800,-1.0,0.36,160.04,1138.51,259.44
1744230068.2717900,-1.0,0.02,146.5,1058.45,248.64
1744230068.8116700,-1.0,-0.01,169.57,982.76,233.8
1744230069.251190,-1.0,-0.2,212.13,898.57,211.89
1744230069.7902200,-1.0,0.0,235.81,810.62,177.87
1744230070.329730,-1.0,0.0,280.33,723.57,162.12
1744230070.7675700,-1.0,0.01,268.27,648.41,137.92
1744230071.3184200,-1.0,0.01,268.27,543.58,102.55
1744230071.7603700,-1.0,0.01,374.95,457.46,864.23
